pyspiel_sequential,2,0.0007429122924804688,0.0006291866302490234,0.0006253719329833984,0.0006020069122314453,0.0006680488586425781,0.0006113052368164062,0.0005943775177001953,0.0005934238433837891,0.0006396770477294922,0.0006251335144042969,0.0006189346313476562,0.0005974769592285156,0.0005974769592285156,0.0006160736083984375,0.0006670951843261719,0.0006175041198730469,0.0006365776062011719,0.0006747245788574219,0.0006282329559326172,0.0006077289581298828,0.0006062984466552734,0.0006003379821777344,0.0006196498870849609,0.0006237030029296875,0.0006043910980224609,0.0006017684936523438,0.0006067752838134766,0.0006558895111083984,0.0006334781646728516,0.0005943775177001953,0.0006077289581298828,0.0006146430969238281,0.0006139278411865234,0.0006396770477294922,0.0006172657012939453,0.0006213188171386719,0.0006184577941894531,0.0006299018859863281,0.0007281303405761719,0.000637054443359375,0.0006277561187744141,0.0006306171417236328,0.0006000995635986328,0.0006024837493896484,0.0006127357482910156,0.0006086826324462891,0.0006067752838134766,0.0005915164947509766,0.0005986690521240234,0.0006082057952880859,0.0006215572357177734,0.0005981922149658203,0.0005872249603271484,0.0005903244018554688,0.0006000995635986328,0.0006115436553955078,0.0006048679351806641,0.0006482601165771484,0.0005888938903808594,0.0005812644958496094,0.0005919933319091797,0.0005981922149658203,0.0006589889526367188,0.0006289482116699219,0.0005903244018554688,0.0005919933319091797,0.0006079673767089844,0.0005984306335449219,0.0006053447723388672,0.0005810260772705078,0.000591278076171875,0.0005905628204345703,0.0006203651428222656,0.0006000995635986328,0.0005998611450195312,0.0006346702575683594,0.0006201267242431641,0.0006003379821777344,0.0005905628204345703,0.0005817413330078125,0.0005764961242675781,0.0005881786346435547,0.0006406307220458984,0.0005893707275390625,0.0005729198455810547,0.0005755424499511719,0.00058746337890625,0.0006361007690429688,0.0006656646728515625,0.0005788803100585938,0.0005733966827392578,0.0006282329559326172,0.0006005764007568359,0.0005857944488525391,0.0005695819854736328,0.0005655288696289062,0.0005741119384765625,0.0005841255187988281,0.0005633831024169922,0.0005736351013183594
cchessenv,2,0.00018072128295898438,0.00012612342834472656,0.000148773193359375,0.00013875961303710938,0.00013518333435058594,0.00012540817260742188,0.00012230873107910156,0.00014591217041015625,0.0001652240753173828,0.00014352798461914062,0.00013709068298339844,0.0001361370086669922,0.00013947486877441406,0.0001430511474609375,0.00013065338134765625,0.000133514404296875,0.00013756752014160156,0.00012874603271484375,0.00012564659118652344,0.00014090538024902344,0.00013136863708496094,0.00012493133544921875,0.00012540817260742188,0.00013184547424316406,0.00012993812561035156,0.00012612342834472656,0.0001266002655029297,0.0001327991485595703,0.00012993812561035156,0.00012755393981933594,0.00013399124145507812,0.0001289844512939453,0.00013208389282226562,0.0001251697540283203,0.00012612342834472656,0.0001316070556640625,0.00012350082397460938,0.0001251697540283203,0.00012063980102539062,0.000118255615234375,0.00011849403381347656,0.00012755393981933594,0.00012564659118652344,0.00011944770812988281,0.0001475811004638672,0.00013709068298339844,0.00015163421630859375,0.0001468658447265625,0.00011563301086425781,0.00011968612670898438,0.00012731552124023438,0.00012087821960449219,0.00012540817260742188,0.00011944770812988281,0.0001266002655029297,0.00012230873107910156,0.00012087821960449219,0.00012993812561035156,0.0001251697540283203,0.00013303756713867188,0.0001628398895263672,0.0001423358917236328,0.0001544952392578125,0.00013017654418945312,0.0001277923583984375,0.00013065338134765625,0.00013518333435058594,0.00012636184692382812,0.00012826919555664062,0.00013208389282226562,0.00012874603271484375,0.00013017654418945312,0.0001285076141357422,0.00015282630920410156,0.00012493133544921875,0.00012826919555664062,0.0001266002655029297,0.0001270771026611328,0.00012350082397460938,0.00014901161193847656,0.00012612342834472656,0.00014734268188476562,0.00012826919555664062,0.00012731552124023438,0.0001590251922607422,0.00014472007751464844,0.00014281272888183594,0.0001266002655029297,0.00012373924255371094,0.00013136863708496094,0.00012111663818359375,0.0001246929168701172,0.00013017654418945312,0.0001246929168701172,0.00012564659118652344,0.0001304149627685547,0.000125885009765625,0.00013184547424316406,0.0001227855682373047,0.00012421607971191406
pyspiel_sequential,4,0.0015664100646972656,0.0015141963958740234,0.0015001296997070312,0.001497507095336914,0.0015146732330322266,0.001524209976196289,0.0012927055358886719,0.0011458396911621094,0.0012080669403076172,0.0011754035949707031,0.0011548995971679688,0.0011739730834960938,0.0011696815490722656,0.0011959075927734375,0.0011670589447021484,0.0011684894561767578,0.0011789798736572266,0.0011630058288574219,0.0011758804321289062,0.001155853271484375,0.0011589527130126953,0.0011823177337646484,0.0011515617370605469,0.0011775493621826172,0.0011811256408691406,0.0011572837829589844,0.001157522201538086,0.0011568069458007812,0.0011806488037109375,0.0011663436889648438,0.0011401176452636719,0.00115966796875,0.0011572837829589844,0.0011358261108398438,0.0011370182037353516,0.0011315345764160156,0.0011289119720458984,0.0011353492736816406,0.0011277198791503906,0.0011589527130126953,0.001140594482421875,0.0011293888092041016,0.0011742115020751953,0.00115966796875,0.0012536048889160156,0.0011553764343261719,0.0011506080627441406,0.0011441707611083984,0.0011551380157470703,0.0011398792266845703,0.0011556148529052734,0.0011420249938964844,0.0011403560638427734,0.0011649131774902344,0.001154184341430664,0.0011527538299560547,0.0011699199676513672,0.0011446475982666016,0.0012583732604980469,0.0011417865753173828,0.0011317729949951172,0.0011522769927978516,0.0011410713195800781,0.0011365413665771484,0.0011370182037353516,0.001134634017944336,0.0011382102966308594,0.0011985301971435547,0.0011348724365234375,0.0011501312255859375,0.001129150390625,0.0011429786682128906,0.0012056827545166016,0.0011446475982666016,0.0011551380157470703,0.0011320114135742188,0.0011720657348632812,0.0011632442474365234,0.0012736320495605469,0.001300811767578125,0.0011205673217773438,0.001129150390625,0.0012433528900146484,0.0011916160583496094,0.0011394023895263672,0.0011584758758544922,0.0011324882507324219,0.0011372566223144531,0.0011293888092041016,0.001116037368774414,0.0011425018310546875,0.0011200904846191406,0.0011134147644042969,0.0011241436004638672,0.0011241436004638672,0.0011782646179199219,0.0011301040649414062,0.001154184341430664,0.0011444091796875,0.0011250972747802734
cchessenv,4,0.00017309188842773438,0.0001571178436279297,0.0001423358917236328,0.00014257431030273438,0.0001652240753173828,0.0001442432403564453,0.00015401840209960938,0.00015354156494140625,0.00016498565673828125,0.00015044212341308594,0.0001480579376220703,0.00015354156494140625,0.000156402587890625,0.00015664100646972656,0.00016641616821289062,0.0001785755157470703,0.00015282630920410156,0.00015878677368164062,0.000152587890625,0.0001575946807861328,0.0001709461212158203,0.000156402587890625,0.0001480579376220703,0.00015163421630859375,0.00018930435180664062,0.0001709461212158203,0.00014734268188476562,0.0001518726348876953,0.00014472007751464844,0.00015473365783691406,0.00016355514526367188,0.00014519691467285156,0.00014257431030273438,0.00014472007751464844,0.00014495849609375,0.00015044212341308594,0.00015211105346679688,0.00014662742614746094,0.00014090538024902344,0.00014352798461914062,0.00014209747314453125,0.0001914501190185547,0.00014734268188476562,0.00014328956604003906,0.00015282630920410156,0.00018310546875,0.00014781951904296875,0.00014829635620117188,0.0001354217529296875,0.00013709068298339844,0.00015735626220703125,0.00013375282287597656,0.00013685226440429688,0.00013899803161621094,0.0001442432403564453,0.00014901161193847656,0.000148773193359375,0.0001506805419921875,0.00014925003051757812,0.00015044212341308594,0.0001475811004638672,0.0001780986785888672,0.00016045570373535156,0.00015020370483398438,0.0001499652862548828,0.00016498565673828125,0.0001518726348876953,0.0001728534698486328,0.0001614093780517578,0.00015807151794433594,0.0001475811004638672,0.0001513957977294922,0.00016999244689941406,0.0001804828643798828,0.00015997886657714844,0.0001533031463623047,0.00015354156494140625,0.00016260147094726562,0.00015425682067871094,0.00017404556274414062,0.00021696090698242188,0.0001895427703857422,0.0001811981201171875,0.00016927719116210938,0.00016260147094726562,0.00016021728515625,0.00017595291137695312,0.00015616416931152344,0.0001556873321533203,0.00014519691467285156,0.00015425682067871094,0.00014209747314453125,0.00014328956604003906,0.00015306472778320312,0.00015807151794433594,0.00014495849609375,0.00014209747314453125,0.00014829635620117188,0.00014472007751464844,0.00014638900756835938
pyspiel_sequential,8,0.003075122833251953,0.003028392791748047,0.0027098655700683594,0.0022058486938476562,0.002267599105834961,0.0022046566009521484,0.002233266830444336,0.002234935760498047,0.002279996871948242,0.0022270679473876953,0.0023050308227539062,0.0022840499877929688,0.0022606849670410156,0.0023908615112304688,0.002252340316772461,0.0022704601287841797,0.002515077590942383,0.002498626708984375,0.0022504329681396484,0.002356290817260742,0.0022690296173095703,0.002407550811767578,0.0023839473724365234,0.0022733211517333984,0.002270936965942383,0.002274751663208008,0.0024597644805908203,0.002336740493774414,0.0022857189178466797,0.0022325515747070312,0.0022313594818115234,0.0022733211517333984,0.002329111099243164,0.0022983551025390625,0.0022623538970947266,0.0023293495178222656,0.002336740493774414,0.002233743667602539,0.002327442169189453,0.0022389888763427734,0.0022249221801757812,0.002253293991088867,0.0022735595703125,0.002485036849975586,0.0022668838500976562,0.0022525787353515625,0.0022797584533691406,0.002240896224975586,0.002256631851196289,0.0022644996643066406,0.0022437572479248047,0.0024230480194091797,0.0022134780883789062,0.002386331558227539,0.0023233890533447266,0.0022585391998291016,0.0022203922271728516,0.002211332321166992,0.002211332321166992,0.0021872520446777344,0.002191781997680664,0.0022077560424804688,0.002240896224975586,0.0021860599517822266,0.002226114273071289,0.002180814743041992,0.0021750926971435547,0.0021882057189941406,0.002193450927734375,0.0021715164184570312,0.0022275447845458984,0.0022516250610351562,0.0022869110107421875,0.0022814273834228516,0.0021588802337646484,0.0023767948150634766,0.002262115478515625,0.0022172927856445312,0.0021948814392089844,0.002188444137573242,0.002178668975830078,0.0021407604217529297,0.0021698474884033203,0.0021810531616210938,0.0022270679473876953,0.0022678375244140625,0.0021643638610839844,0.002370595932006836,0.002178668975830078,0.002255678176879883,0.0021979808807373047,0.0021724700927734375,0.0022611618041992188,0.00220489501953125,0.0021779537200927734,0.002153158187866211,0.0021772384643554688,0.002170085906982422,0.0022716522216796875,0.0021753311157226562
cchessenv,8,0.00020766258239746094,0.00019025802612304688,0.00018072128295898438,0.00018215179443359375,0.0002052783966064453,0.00018215179443359375,0.00018072128295898438,0.00018858909606933594,0.00018835067749023438,0.00019073486328125,0.0001990795135498047,0.0002357959747314453,0.0002048015594482422,0.0002079010009765625,0.00020051002502441406,0.00020313262939453125,0.00022840499877929688,0.00019860267639160156,0.00022602081298828125,0.00021648406982421875,0.00020051002502441406,0.00021219253540039062,0.00021982192993164062,0.00021576881408691406,0.00020503997802734375,0.0002048015594482422,0.0001990795135498047,0.0001990795135498047,0.00019216537475585938,0.0003917217254638672,0.00024127960205078125,0.00026345252990722656,0.0002186298370361328,0.0002129077911376953,0.00032067298889160156,0.00021839141845703125,0.00019884109497070312,0.0001983642578125,0.00019288063049316406,0.00022220611572265625,0.0001933574676513672,0.00019168853759765625,0.0001900196075439453,0.000194549560546875,0.00022983551025390625,0.0002002716064453125,0.00020384788513183594,0.0001964569091796875,0.00018644332885742188,0.00020170211791992188,0.00035071372985839844,0.00018095970153808594,0.0001666545867919922,0.0001709461212158203,0.0001742839813232422,0.0001926422119140625,0.0001804828643798828,0.0002052783966064453,0.00018358230590820312,0.00018548965454101562,0.00018286705017089844,0.00019311904907226562,0.00021696090698242188,0.00021576881408691406,0.00020623207092285156,0.00021982192993164062,0.0002067089080810547,0.000194549560546875,0.00019669532775878906,0.00021123886108398438,0.000202178955078125,0.00019598007202148438,0.00021576881408691406,0.0002751350402832031,0.00019407272338867188,0.00022721290588378906,0.00020432472229003906,0.000217437744140625,0.0002460479736328125,0.0001876354217529297,0.00020122528076171875,0.00019288063049316406,0.0002040863037109375,0.00017952919006347656,0.00020766258239746094,0.0002052783966064453,0.00018262863159179688,0.0002162456512451172,0.0002033710479736328,0.00021505355834960938,0.00022125244140625,0.00018453598022460938,0.0001881122589111328,0.00018858909606933594,0.00018405914306640625,0.00018644332885742188,0.00018405914306640625,0.0002086162567138672,0.00022268295288085938,0.000194549560546875
pyspiel_sequential,16,0.0060710906982421875,0.004484415054321289,0.004525423049926758,0.004474163055419922,0.004381656646728516,0.004376411437988281,0.004498004913330078,0.0044972896575927734,0.004438161849975586,0.0047070980072021484,0.004452228546142578,0.004439115524291992,0.004501819610595703,0.004566669464111328,0.004499197006225586,0.004535675048828125,0.005041599273681641,0.004741191864013672,0.004621267318725586,0.0048673152923583984,0.004572391510009766,0.004429340362548828,0.004459857940673828,0.00484466552734375,0.004786014556884766,0.004866361618041992,0.004688739776611328,0.00488734245300293,0.0044939517974853516,0.004557371139526367,0.00444483757019043,0.0047075748443603516,0.0045604705810546875,0.004941463470458984,0.004698276519775391,0.004458427429199219,0.0045430660247802734,0.004492521286010742,0.00443577766418457,0.004778385162353516,0.004568576812744141,0.004522562026977539,0.00455927848815918,0.004760026931762695,0.004701137542724609,0.00460052490234375,0.0045926570892333984,0.004819393157958984,0.004570484161376953,0.004634380340576172,0.004674673080444336,0.00442051887512207,0.0044918060302734375,0.004559993743896484,0.0045583248138427734,0.004561185836791992,0.00464940071105957,0.0045893192291259766,0.004765510559082031,0.004491090774536133,0.004442930221557617,0.004885435104370117,0.004633665084838867,0.004463911056518555,0.004602670669555664,0.004659414291381836,0.004439830780029297,0.004565238952636719,0.004540920257568359,0.004652500152587891,0.004522085189819336,0.0046198368072509766,0.004645586013793945,0.004358053207397461,0.004527091979980469,0.004418373107910156,0.004483699798583984,0.004585742950439453,0.004414081573486328,0.004574775695800781,0.004546642303466797,0.004499912261962891,0.0045511722564697266,0.0043489933013916016,0.0044879913330078125,0.004489898681640625,0.004560947418212891,0.004588127136230469,0.0045642852783203125,0.0043659210205078125,0.004393100738525391,0.004607439041137695,0.004770040512084961,0.0045948028564453125,0.0045931339263916016,0.004469871520996094,0.004437923431396484,0.004425048828125,0.0045855045318603516,0.00437474250793457
cchessenv,16,0.00036644935607910156,0.00024819374084472656,0.00024819374084472656,0.0002510547637939453,0.0002486705780029297,0.0002796649932861328,0.00028777122497558594,0.00027060508728027344,0.000301361083984375,0.00027251243591308594,0.00035262107849121094,0.0002663135528564453,0.0002796649932861328,0.0002799034118652344,0.0002753734588623047,0.0002887248992919922,0.0002722740173339844,0.00027108192443847656,0.00037360191345214844,0.00030922889709472656,0.00030541419982910156,0.00035452842712402344,0.0003025531768798828,0.0003376007080078125,0.0003161430358886719,0.00031375885009765625,0.00030112266540527344,0.0003025531768798828,0.000301361083984375,0.00030517578125,0.00032639503479003906,0.00033092498779296875,0.00032067298889160156,0.0003256797790527344,0.0002605915069580078,0.00028014183044433594,0.00027370452880859375,0.00026988983154296875,0.0002980232238769531,0.0002665519714355469,0.0002980232238769531,0.0002732276916503906,0.0002696514129638672,0.0002722740173339844,0.0002720355987548828,0.00027751922607421875,0.0002734661102294922,0.0002567768096923828,0.0002505779266357422,0.0002732276916503906,0.0003304481506347656,0.0002238750457763672,0.0002307891845703125,0.0002846717834472656,0.00024509429931640625,0.00025153160095214844,0.0002722740173339844,0.00027823448181152344,0.000324249267578125,0.00028896331787109375,0.00029754638671875,0.000274658203125,0.0003082752227783203,0.0002751350402832031,0.0002849102020263672,0.0002734661102294922,0.00027441978454589844,0.0002827644348144531,0.0003178119659423828,0.00028252601623535156,0.00029397010803222656,0.0002853870391845703,0.00027871131896972656,0.0004038810729980469,0.0003046989440917969,0.00028443336486816406,0.00028252601623535156,0.0002779960632324219,0.0002770423889160156,0.0002803802490234375,0.0002799034118652344,0.0002872943878173828,0.0002651214599609375,0.000274658203125,0.0002701282501220703,0.000293731689453125,0.0002715587615966797,0.00028514862060546875,0.0002753734588623047,0.0002636909484863281,0.00025844573974609375,0.00026226043701171875,0.0002684593200683594,0.0002772808074951172,0.00028586387634277344,0.0002651214599609375,0.0002841949462890625,0.0002951622009277344,0.0002684593200683594,0.00029587745666503906
pyspiel_sequential,32,0.009593725204467773,0.008823871612548828,0.008778095245361328,0.008523941040039062,0.008749246597290039,0.00950312614440918,0.009222984313964844,0.009108543395996094,0.009099960327148438,0.00919651985168457,0.009154796600341797,0.008797407150268555,0.008718729019165039,0.008844614028930664,0.008906841278076172,0.009168148040771484,0.009083986282348633,0.00912618637084961,0.009460926055908203,0.009309768676757812,0.009204626083374023,0.009458065032958984,0.009104251861572266,0.008900642395019531,0.008967876434326172,0.008777141571044922,0.008872032165527344,0.009046316146850586,0.009187698364257812,0.009768247604370117,0.009988784790039062,0.009783267974853516,0.009847879409790039,0.009481430053710938,0.009353399276733398,0.009312868118286133,0.009511470794677734,0.009278535842895508,0.00927591323852539,0.008927583694458008,0.009158849716186523,0.008933782577514648,0.008883953094482422,0.008832454681396484,0.00921177864074707,0.009196281433105469,0.009261131286621094,0.00956869125366211,0.009106874465942383,0.009163618087768555,0.009157896041870117,0.00922393798828125,0.009371042251586914,0.009296178817749023,0.009271621704101562,0.009490489959716797,0.009139537811279297,0.009304285049438477,0.009211063385009766,0.009078264236450195,0.009329557418823242,0.00912165641784668,0.008983850479125977,0.00903177261352539,0.008783578872680664,0.008868217468261719,0.008722782135009766,0.008599996566772461,0.008748769760131836,0.009678363800048828,0.009216785430908203,0.00921487808227539,0.00915670394897461,0.00900125503540039,0.00894618034362793,0.009319067001342773,0.009479522705078125,0.009081602096557617,0.008666515350341797,0.008745193481445312,0.00848245620727539,0.008572578430175781,0.008543968200683594,0.008833885192871094,0.00885462760925293,0.008536100387573242,0.008563518524169922,0.008536577224731445,0.009275674819946289,0.008754730224609375,0.00844573974609375,0.00886678695678711,0.008584976196289062,0.008832931518554688,0.008905649185180664,0.00888204574584961,0.008685588836669922,0.008658170700073242,0.00861668586730957,0.008641958236694336
cchessenv,32,0.0005581378936767578,0.0003724098205566406,0.000400543212890625,0.0004067420959472656,0.00043964385986328125,0.00040411949157714844,0.00043463706970214844,0.0004303455352783203,0.0004603862762451172,0.0004863739013671875,0.00047087669372558594,0.0004489421844482422,0.0004582405090332031,0.000457763671875,0.0004968643188476562,0.0004611015319824219,0.0004413127899169922,0.0004436969757080078,0.0004584789276123047,0.00044345855712890625,0.00047397613525390625,0.0004489421844482422,0.0004603862762451172,0.00044727325439453125,0.00045871734619140625,0.0004634857177734375,0.0004477500915527344,0.00043272972106933594,0.0004582405090332031,0.0004742145538330078,0.0004696846008300781,0.00043582916259765625,0.0004677772521972656,0.00043201446533203125,0.0004456043243408203,0.0004904270172119141,0.0004444122314453125,0.0004303455352783203,0.0004563331604003906,0.00045013427734375,0.0004379749298095703,0.0004870891571044922,0.0004451274871826172,0.00044798851013183594,0.0004496574401855469,0.00042366981506347656,0.00048279762268066406,0.0004830360412597656,0.0004642009735107422,0.0004913806915283203,0.0006222724914550781,0.0003750324249267578,0.0003905296325683594,0.0004088878631591797,0.0003986358642578125,0.0004076957702636719,0.0004584789276123047,0.00046181678771972656,0.00043582916259765625,0.0004138946533203125,0.0004677772521972656,0.0004942417144775391,0.00048828125,0.0004336833953857422,0.0004649162292480469,0.0005424022674560547,0.00047087669372558594,0.00047087669372558594,0.0005183219909667969,0.0005254745483398438,0.00047659873962402344,0.0005674362182617188,0.00047898292541503906,0.0005042552947998047,0.00048422813415527344,0.00048661231994628906,0.0005145072937011719,0.0005440711975097656,0.0004925727844238281,0.00047588348388671875,0.0004830360412597656,0.0005576610565185547,0.0004963874816894531,0.00044798851013183594,0.0004444122314453125,0.00045108795166015625,0.0005033016204833984,0.00047016143798828125,0.00048041343688964844,0.0004494190216064453,0.00045990943908691406,0.0004336833953857422,0.0004379749298095703,0.0004401206970214844,0.00045013427734375,0.0004432201385498047,0.00042128562927246094,0.00044035911560058594,0.00044035911560058594,0.0004451274871826172
