0.006547586992383003,0.002040032297372818,1.423743724822998,1.9682977199554443
0.005508262664079666,0.0018974579870700836,1.0632410049438477,2.0166304111480713
0.005514994263648987,0.0020049046725034714,1.087754249572754,2.023948907852173
0.005519861355423927,0.0018612481653690338,1.0593066215515137,2.051270008087158
0.005572015419602394,0.002091379836201668,1.1054754257202148,2.0392391681671143
0.0055482033640146255,0.0018933583050966263,1.0661931037902832,2.064885139465332
0.005560610443353653,0.0019817668944597244,1.091597318649292,2.03497314453125
0.005573125556111336,0.0020169075578451157,1.0963053703308105,2.0794856548309326
0.005589181557297707,0.002077331766486168,1.106579065322876,2.0597777366638184
0.005581138655543327,0.0019298922270536423,1.0733072757720947,2.0684685707092285
0.005572352558374405,0.0019420068711042404,1.0817151069641113,2.0994341373443604
